'Bundesland','Gemeindekennziffer, Stand 31.12.2017','Regionalschlüssel 2017','Gemeindename 2017','Regionalschlüssel 2017','Name des Gemeindeverbands','Fläche in ha 31.12.2017','Bevölkerung am 31.12.2017 ','Name Stadt- und Gemeindetyp (einfach)'
'Schleswig-Holstein',1051097,10515163097,'Sankt Michaelisdonn',10515163,'Burg-St. Michaelisdonn',2307,3.417,'Landgemeinde'
'Schleswig-Holstein',1051098,10515175098,'Sarzbüttel',10515175,'Mitteldithmarschen',1339,695,'Kleine Kleinstadt'
'Schleswig-Holstein',1051099,10515175099,'Schafstedt',10515175,'Mitteldithmarschen',1816,1.254,'Kleine Kleinstadt'
'Schleswig-Holstein',1051100,10515169100,'Schalkholz',10515169,'Eider',1250,587,'Landgemeinde'
'Schleswig-Holstein',1051102,10515169102,'Schlichting',10515169,'Eider',1250,240,'Landgemeinde'
'Schleswig-Holstein',1051103,10515166103,'Schmedeswurth',10515166,'Marne-Nordsee',591,183,'Kleine Kleinstadt'
'Schleswig-Holstein',1051104,10515175104,'Schrum',10515175,'Mitteldithmarschen',500,69,'Kleine Kleinstadt'
'Schleswig-Holstein',1051105,10515178105,'Schülp',10515178,'Büsum-Wesselburen',927,403,'Landgemeinde'
'Schleswig-Holstein',1051107,10515172107,'Stelle-Wittenwurth',10515172,'Heider Umland',1071,421,'Landgemeinde'
'Schleswig-Holstein',1051108,10515178108,'Strübbel',10515178,'Büsum-Wesselburen',440,86,'Landgemeinde'
'Schleswig-Holstein',1051109,10515178109,'Süderdeich',10515178,'Büsum-Wesselburen',664,474,'Landgemeinde'
'Schleswig-Holstein',1051110,10515163110,'Süderhastedt',10515163,'Burg-St. Michaelisdonn',1574,808,'Landgemeinde'
'Schleswig-Holstein',1051113,10515172113,'Wöhrden',10515172,'Heider Umland',2177,1.247,'Landgemeinde'
'Schleswig-Holstein',1051114,10515169114,'Tellingstedt',10515169,'Eider',2110,2.599,'Landgemeinde'
'Schleswig-Holstein',1051117,10515169117,'Tielenhemme',10515169,'Eider',1271,166,'Landgemeinde'
'Schleswig-Holstein',1051118,10515166118,'Trennewurth',10515166,'Marne-Nordsee',779,244,'Kleine Kleinstadt'
'Schleswig-Holstein',1051119,10515166119,'Volsemenhusen',10515166,'Marne-Nordsee',1678,355,'Kleine Kleinstadt'
'Schleswig-Holstein',1051120,10515169120,'Wallen',10515169,'Eider',186,34,'Landgemeinde'
